Ex_mean Ex_std Ey_mean Ey_std lossx_mean lossx_std lossy_mean lossy_std
0.61071187 0.00930439 0.58984503 0.00752013 0.07824300 0.00089512 0.08432969 0.00107191
0.66903691 0.00879303 0.58336691 0.00699304 0.07859731 0.00111287 0.08420005 0.00096206
0.61897261 0.01148907 0.56995787 0.00889626 0.07665975 0.00081948 0.07782521 0.00077959
0.65245040 0.00873355 0.57502581 0.00981517 0.07638517 0.00087363 0.08163336 0.00107003
0.63208913 0.00834046 0.58215143 0.00844497 0.07577286 0.00069624 0.07717898 0.00091580
0.61206918 0.00690991 0.57250263 0.00770999 0.08061059 0.00079027 0.08093626 0.00106538
0.63953441 0.00766014 0.58361697 0.01063932 0.07978905 0.00071731 0.08151359 0.00126240
0.62404070 0.00755566 0.58048656 0.00891802 0.07992623 0.00077325 0.08045690 0.00109979
0.67006222 0.01118719 0.57577646 0.00948089 0.07437932 0.00076083 0.08473450 0.00102241
0.69510558 0.00737628 0.57434140 0.00799323 0.07533533 0.00072818 0.08355341 0.00108789
0.65996013 0.00917583 0.57435303 0.00911508 0.07582758 0.00100127 0.07848297 0.00088512
0.68620805 0.01044305 0.57713119 0.00945294 0.07213015 0.00083430 0.08310080 0.00106092
0.63708504 0.00762800 0.58127253 0.00749225 0.07990910 0.00133499 0.08117907 0.00101338
0.64898612 0.01102112 0.58018415 0.00714465 0.07881540 0.00063337 0.08207929 0.00088165
0.64387475 0.00929323 0.59142530 0.00623281 0.08070792 0.00101031 0.08162134 0.00069762
0.67019956 0.00814671 0.58572463 0.00953473 0.07490744 0.00082546 0.07737546 0.00093720
0.62004525 0.00939438 0.58389764 0.00794459 0.07916254 0.00086184 0.07803780 0.00116037
0.63104607 0.01055617 0.57954856 0.00793098 0.08231144 0.00107571 0.08320246 0.00115927
0.65260699 0.00885177 0.57525790 0.00756178 0.07698176 0.00118934 0.08102933 0.00093073
0.66498603 0.00865622 0.57836550 0.00664623 0.07626238 0.00116274 0.07694268 0.00112228
0.64373232 0.01007233 0.59047364 0.00816985 0.07758114 0.00082124 0.08466832 0.00059445
0.61137082 0.00824462 0.59604056 0.00722637 0.07794114 0.00084414 0.08101030 0.00131896
0.60048229 0.00775164 0.59005745 0.00977519 0.08070324 0.00098011 0.08360315 0.00094374
0.68578324 0.01173146 0.58321733 0.01080042 0.07505596 0.00094467 0.08443243 0.00080621
0.69200839 0.01009914 0.57370070 0.00947607 0.07737924 0.00076498 0.08195605 0.00074043
0.66784499 0.00813643 0.58753679 0.00905312 0.07652616 0.00087305 0.08228794 0.00096818
0.61962084 0.00948529 0.58094740 0.00751098 0.08426035 0.00105662 0.08239323 0.00098961
0.62820643 0.00998955 0.57583987 0.00799555 0.07854952 0.00071238 0.08225811 0.00103506
0.70867494 0.01047362 0.57604835 0.00851944 0.07064965 0.00068826 0.08206638 0.00084049
0.67695640 0.01171926 0.58130758 0.00645216 0.07710954 0.00061406 0.08225413 0.00090003
0.63660008 0.01127222 0.58049133 0.01065150 0.07648640 0.00100148 0.08286028 0.00111544
0.62742381 0.00837908 0.58308737 0.00742050 0.08099882 0.00101847 0.08182687 0.00087702
0.62554987 0.00976103 0.57350371 0.00848699 0.08046520 0.00124874 0.08163971 0.00088446
0.63372001 0.01206520 0.57434299 0.00883544 0.07260898 0.00079708 0.07878151 0.00099769
0.62800166 0.00741820 0.57793249 0.00945853 0.07805001 0.00076878 0.08425313 0.00124273
0.69534316 0.01063701 0.58841559 0.00818623 0.07241779 0.00070722 0.08174587 0.00079256
0.62203717 0.00920268 0.58114594 0.00662982 0.07773007 0.00092114 0.08273307 0.00094402
0.62107184 0.00637635 0.59411590 0.00736222 0.08147545 0.00091785 0.08151722 0.00085873
0.71065262 0.01164400 0.57964183 0.00836274 0.07276701 0.00071770 0.08165758 0.00093018
0.63551997 0.01050089 0.58689628 0.00706875 0.07712155 0.00109947 0.08102945 0.00103363
0.62297487 0.00829004 0.58498218 0.00815611 0.07847721 0.00078354 0.08377369 0.00085470
0.60394061 0.00794401 0.58718535 0.00956948 0.08058636 0.00093919 0.08266567 0.00100963
0.60568937 0.00817175 0.59356172 0.01056743 0.08013863 0.00068642 0.07755186 0.00082960
0.61472193 0.00990532 0.60642688 0.00655445 0.08083640 0.00087473 0.07722711 0.00095089
0.60117457 0.00778020 0.59617519 0.00754989 0.08003233 0.00069072 0.08045679 0.00067001
0.60367457 0.01196717 0.60407932 0.00953337 0.08030515 0.00080495 0.07740166 0.00068163
0.59348376 0.00744225 0.60149212 0.00799887 0.07592277 0.00101488 0.08062121 0.00110989
0.59456812 0.00832670 0.61095708 0.00840973 0.08083469 0.00110093 0.07555312 0.00093346
0.59052580 0.00706570 0.59596610 0.01008858 0.07994486 0.00101141 0.07727119 0.00087562
0.58610523 0.00761039 0.63139871 0.00842433 0.08150238 0.00085534 0.07808624 0.00084028
0.59461795 0.00951584 0.63769413 0.00798190 0.08076859 0.00092883 0.07911603 0.00072516
0.58645017 0.00669535 0.64586689 0.00777040 0.08158412 0.00113169 0.07634557 0.00113400
0.61231080 0.00882341 0.59280068 0.00863235 0.07538155 0.00078395 0.07982634 0.00093897
0.61762071 0.00928561 0.59613569 0.00646754 0.08134543 0.00082208 0.08237985 0.00112937
0.61881372 0.01137341 0.59621661 0.00809859 0.07952171 0.00114155 0.07788059 0.00097511
0.61060974 0.00761290 0.58532671 0.01258809 0.08051572 0.00097040 0.08149040 0.00087276
0.63214608 0.00903549 0.59991805 0.00826557 0.07684747 0.00087222 0.08049419 0.00092926
0.63372664 0.00855876 0.58496348 0.00787581 0.07819157 0.00070609 0.07799514 0.00109826
0.62594026 0.00951772 0.58160841 0.00838718 0.07730938 0.00088667 0.08015596 0.00090216
0.60668565 0.00867533 0.59281341 0.00991813 0.07924672 0.00084443 0.08131323 0.00090534
0.60052054 0.00764258 0.62309409 0.00859238 0.07899818 0.00093185 0.07696048 0.00087297
0.60329662 0.00791794 0.59905111 0.00604431 0.07879872 0.00093509 0.08142623 0.00094351
0.64283957 0.00848227 0.57626136 0.00741490 0.07775936 0.00092647 0.08277410 0.00103802
0.64245963 0.00834777 0.59289116 0.00911959 0.07455732 0.00096083 0.08069680 0.00089200
0.65647970 0.00933371 0.58679311 0.00834677 0.07840967 0.00080071 0.07773721 0.00127752
0.62904511 0.00939335 0.58536007 0.00658100 0.07732518 0.00085386 0.08086488 0.00102065
0.65066486 0.01105594 0.59086565 0.00635091 0.07753615 0.00095339 0.08654038 0.00061659
0.62788468 0.00853208 0.59151195 0.00954455 0.07649209 0.00087066 0.08269198 0.00072423
0.63035357 0.00938575 0.59353313 0.00861178 0.08109669 0.00073778 0.08159152 0.00112548
0.61045217 0.00883285 0.61293420 0.00748268 0.07973617 0.00086103 0.07885578 0.00086400
0.60993975 0.00646158 0.61026611 0.01001240 0.07782894 0.00074895 0.08441763 0.00101544
0.62383508 0.00749044 0.59013893 0.00660119 0.07713421 0.00078304 0.08172043 0.00125569
0.63161488 0.00893484 0.58602427 0.00885488 0.07680341 0.00075990 0.08258278 0.00096645
0.66812823 0.01229333 0.58385909 0.00670079 0.07754220 0.00053279 0.08178464 0.00097804
0.66057657 0.00954851 0.59000343 0.00944372 0.07968416 0.00093093 0.08360256 0.00105900
0.64177574 0.00992512 0.58752118 0.00829115 0.07983406 0.00068441 0.07933711 0.00101930
0.62829884 0.00797349 0.61034456 0.00765036 0.07618087 0.00075418 0.08160191 0.00074831
0.64386308 0.00952493 0.59199320 0.01098953 0.08036121 0.00092453 0.08039255 0.00106339
0.66408418 0.01243798 0.59123780 0.00727596 0.07813807 0.00097437 0.08256980 0.00113456
0.63821353 0.00928768 0.59080728 0.01121584 0.07719271 0.00067688 0.07919052 0.00100067
0.64470359 0.01092409 0.58659877 0.00810474 0.07878169 0.00092427 0.08269184 0.00085789
0.62655742 0.00559332 0.60591740 0.00872824 0.07877457 0.00098413 0.08086245 0.00075154
0.67162405 0.00871498 0.58587185 0.00623010 0.07324616 0.00082528 0.08142723 0.00089033
0.67055694 0.00917675 0.59394036 0.00714407 0.07276875 0.00099204 0.08155495 0.00098554
0.69116888 0.01404408 0.59244505 0.00557726 0.07635318 0.00052460 0.08442960 0.00116576
0.65025195 0.00988902 0.58954222 0.00967491 0.07701005 0.00080312 0.08148504 0.00088817
0.69505557 0.00854711 0.59050545 0.00959259 0.07303843 0.00073645 0.08318121 0.00093150
0.65097752 0.00601186 0.58768786 0.00644203 0.07650645 0.00081977 0.08268857 0.00110897
0.63741915 0.01102441 0.58362729 0.00849486 0.07844565 0.00097499 0.08089458 0.00125556
0.68824640 0.01177887 0.59091414 0.00843663 0.07555156 0.00092116 0.08173203 0.00077296
0.66250275 0.00985319 0.59463119 0.00849396 0.07837531 0.00103891 0.08098856 0.00080242
0.63329629 0.01026876 0.59097058 0.00521460 0.07969892 0.00085359 0.08419532 0.00076477
0.65952783 0.00722564 0.58412156 0.00944467 0.07701146 0.00122034 0.07904929 0.00087153
0.70686725 0.00899496 0.59360110 0.00790332 0.07151131 0.00095278 0.07991826 0.00110511
0.66152584 0.01224618 0.58809180 0.00862618 0.07872832 0.00083026 0.08078191 0.00083414
0.73018571 0.01114569 0.58817750 0.00864152 0.07342910 0.00078685 0.08348031 0.00100998
0.65158846 0.00768621 0.58163250 0.00930078 0.07696757 0.00083548 0.08251429 0.00089703
0.65621336 0.01101125 0.59717064 0.00884310 0.07687220 0.00097031 0.08463322 0.00093919
0.62963379 0.00841382 0.59730407 0.00797816 0.07882651 0.00099457 0.08132573 0.00099265
0.71073586 0.00725807 0.57259041 0.00778487 0.07685714 0.00087181 0.08111703 0.00093420
0.64244148 0.01109575 0.58732759 0.00863475 0.07718871 0.00095159 0.08178723 0.00078458
0.69432124 0.00688010 0.59378027 0.01019101 0.07323706 0.00082491 0.07967330 0.00101746
0.64134356 0.00721133 0.59228545 0.00594002 0.07923671 0.00075191 0.08149398 0.00096036
0.69802704 0.00881274 0.58784191 0.00932916 0.07507746 0.00066765 0.08296121 0.00094725
0.69377236 0.00985020 0.59335911 0.00713005 0.07349871 0.00084622 0.07951695 0.00087446
0.70119674 0.00991420 0.59307168 0.01183160 0.07724526 0.00082655 0.08589165 0.00084424
0.66800279 0.00711254 0.58664375 0.01066284 0.07483035 0.00054279 0.08656403 0.00070540
0.69544717 0.01108983 0.59108424 0.00742516 0.07659428 0.00081386 0.08398303 0.00083528
0.64932359 0.00972076 0.57623711 0.00770305 0.07882007 0.00113579 0.08235603 0.00111254
0.67902705 0.00891402 0.59464549 0.00863824 0.07715050 0.00089766 0.08356709 0.00083092
0.64278863 0.01023568 0.58802021 0.00662927 0.07570374 0.00076866 0.08191496 0.00097473
0.62300746 0.00897395 0.58631784 0.00895491 0.07506319 0.00104959 0.08096597 0.00107889
0.63083238 0.00791163 0.58925058 0.00948021 0.07401598 0.00083825 0.08235482 0.00079633
0.74942123 0.01223081 0.59042427 0.00533273 0.07127882 0.00084829 0.08118818 0.00066725
0.63882510 0.00808417 0.59261612 0.00694201 0.07853478 0.00100219 0.07946521 0.00093634
0.75119341 0.01256923 0.58740153 0.00715412 0.07215130 0.00094855 0.08386097 0.00086348
0.67193296 0.01170049 0.59439521 0.00934872 0.07791613 0.00125343 0.08096344 0.00102021
0.75388356 0.01528264 0.58564668 0.00858744 0.07245538 0.00063963 0.08142138 0.00119285
0.70491185 0.01357307 0.59512940 0.00706972 0.07692821 0.00081369 0.08310924 0.00105458
0.64899313 0.00923386 0.58295561 0.00779700 0.07792717 0.00070933 0.08237876 0.00099989
0.70605535 0.00896410 0.58985394 0.01013069 0.07405104 0.00097809 0.08024774 0.00096579
0.68655646 0.01110314 0.59180537 0.00713163 0.07609917 0.00106935 0.08298649 0.00106044
0.69161127 0.00926514 0.58291237 0.00762938 0.07465405 0.00068525 0.08167822 0.00096683
0.75578250 0.00801553 0.58332071 0.00688653 0.07203693 0.00076957 0.08138843 0.00121333
0.69435593 0.01267414 0.58950667 0.00820325 0.07582213 0.00088907 0.07765372 0.00092515
0.66095203 0.01173447 0.58949154 0.00898768 0.07627559 0.00097638 0.08223665 0.00112584
0.66893568 0.01016031 0.58501676 0.01069949 0.07654715 0.00079678 0.08325211 0.00085107
0.75496415 0.01115228 0.59460456 0.00868166 0.07336122 0.00066953 0.08027944 0.00099975
0.69014303 0.00931878 0.58786254 0.00980393 0.07200522 0.00086512 0.07816529 0.00108704
0.68439447 0.00774848 0.57667242 0.01290468 0.07330189 0.00078746 0.08230427 0.00073075
0.64013913 0.01110835 0.60155286 0.00789390 0.07933718 0.00126471 0.07545940 0.00078379
0.63379075 0.00998392 0.58791540 0.00931259 0.08022136 0.00085531 0.08191085 0.00085393
0.76059839 0.01380873 0.60005102 0.00882946 0.07005052 0.00075745 0.08305822 0.00095966
0.66052836 0.01036564 0.58855359 0.00818671 0.07778226 0.00094906 0.08165527 0.00057110
0.65930743 0.01063997 0.59349489 0.00835914 0.07673012 0.00092453 0.08267737 0.00088116
0.66108722 0.00882032 0.58988565 0.00835273 0.07652262 0.00089586 0.08153151 0.00106339
0.66630045 0.01041813 0.58170664 0.00822091 0.07996307 0.00102052 0.08040617 0.00080912
0.66863828 0.01358776 0.58197136 0.01020974 0.07789794 0.00075772 0.08287724 0.00093585
0.66657274 0.00884054 0.58408491 0.00896235 0.07548318 0.00073251 0.08116216 0.00105257
0.64738917 0.00868175 0.58193634 0.00895034 0.07718813 0.00080571 0.07803331 0.00081215
0.65860174 0.00757676 0.59086566 0.00647865 0.07765242 0.00088420 0.07739244 0.00067805
0.61824045 0.00688020 0.59963629 0.00818289 0.08114555 0.00065398 0.07886983 0.00103333
0.62383658 0.00806172 0.62104299 0.00663094 0.07896823 0.00097117 0.07901745 0.00091726
0.61354160 0.01016190 0.59640343 0.00763680 0.08213966 0.00114047 0.07871038 0.00062138
0.60184651 0.00890609 0.59437844 0.00810415 0.08146013 0.00099601 0.08105776 0.00112332
0.60768295 0.00530286 0.61130015 0.00704492 0.08255897 0.00079182 0.07905301 0.00110819
0.60445186 0.00803732 0.60414147 0.00638144 0.08017091 0.00067656 0.07859287 0.00088509
0.59720785 0.00899667 0.65056796 0.01003212 0.08431525 0.00086673 0.07930569 0.00085088
0.60290534 0.01196486 0.62663455 0.00902654 0.08177536 0.00124128 0.07963782 0.00065389
0.60551428 0.00765919 0.63460467 0.01019973 0.08181103 0.00073571 0.07880683 0.00120172
0.59159150 0.00828847 0.64500165 0.00689902 0.08261439 0.00079180 0.07589025 0.00062066
0.63284925 0.00813187 0.59997683 0.00896813 0.07991367 0.00080484 0.08222133 0.00116646
0.64958554 0.01042046 0.59279611 0.00595710 0.08097263 0.00115405 0.08622295 0.00099968
0.63646318 0.00933521 0.60371602 0.00796977 0.08106372 0.00087370 0.07869356 0.00098459
0.62327111 0.01050318 0.60600014 0.00841908 0.07832898 0.00100053 0.08003452 0.00118323
0.64749328 0.01127498 0.59758294 0.00814192 0.08010687 0.00089680 0.08089902 0.00093375
0.63684489 0.00659254 0.60011014 0.01142872 0.07923908 0.00088232 0.08028353 0.00061272
0.60757572 0.01172926 0.61444102 0.00702571 0.07697480 0.00084987 0.07986171 0.00065615
0.63339623 0.00837911 0.60222258 0.00718240 0.07969901 0.00095327 0.07885412 0.00091093
0.61815169 0.00668265 0.62704596 0.00994693 0.08190766 0.00082322 0.07929859 0.00065487
0.61031719 0.00911908 0.63693821 0.00774332 0.08141863 0.00089360 0.07577342 0.00059770
0.66532771 0.01015492 0.59349500 0.00803176 0.07871827 0.00071959 0.08066508 0.00083983
0.62827704 0.00663377 0.60114755 0.00920470 0.07689533 0.00072687 0.08253166 0.00106475
0.66519186 0.00921465 0.59506451 0.01002055 0.07733241 0.00105814 0.08312587 0.00110610
0.65345511 0.00929045 0.59868668 0.00915332 0.07669116 0.00089694 0.07886008 0.00099237
0.64038939 0.01038528 0.60553442 0.01015357 0.07848600 0.00111677 0.08020859 0.00102705
0.62987807 0.00797138 0.59174700 0.01101942 0.07278260 0.00106733 0.08576944 0.00104748
0.64020147 0.00880746 0.60488206 0.00978720 0.07599474 0.00077814 0.07693896 0.00085283
0.63017415 0.00864507 0.59851294 0.00863332 0.07917851 0.00105483 0.07468871 0.00075107
0.64228051 0.01175590 0.60372399 0.00995560 0.07896455 0.00093514 0.08104576 0.00092752
0.61737520 0.00756060 0.62098178 0.00974446 0.07710445 0.00105439 0.08155335 0.00092506
0.66844941 0.01159675 0.59633324 0.00820040 0.07788112 0.00071489 0.08219918 0.00091287
0.67309042 0.01262434 0.58680859 0.00867334 0.07685875 0.00082770 0.07995093 0.00075408
0.67524391 0.00731900 0.58314292 0.00875730 0.07868950 0.00094875 0.08199445 0.00116901
0.68703752 0.00761202 0.59219901 0.00917751 0.07993410 0.00103152 0.07902870 0.00120526
0.66401886 0.00988091 0.59878912 0.00900171 0.07620908 0.00102499 0.08102229 0.00084899
0.62053808 0.00842256 0.61065313 0.01095539 0.07816520 0.00097285 0.08013465 0.00095923
0.67832513 0.00927373 0.59233159 0.00590589 0.07714593 0.00098008 0.08307354 0.00116594
0.65448628 0.00899061 0.61880067 0.00748812 0.07660960 0.00072514 0.08142620 0.00086452
0.66838940 0.01212069 0.60217240 0.00709824 0.07581504 0.00094172 0.07929531 0.00122584
0.63466912 0.00833563 0.59630682 0.00855929 0.07775974 0.00100451 0.08116617 0.00119200
0.66848407 0.01122042 0.60254245 0.01076671 0.07844105 0.00096106 0.07959589 0.00075990
0.65622770 0.00881015 0.60383803 0.01073769 0.07817395 0.00078484 0.07931880 0.00077841
0.73070638 0.01163664 0.59457238 0.00890858 0.07430369 0.00071816 0.08186139 0.00109495
0.71077484 0.00980858 0.59826013 0.01061492 0.07717659 0.00092914 0.08153727 0.00092125
0.67102684 0.01032190 0.59811004 0.00931815 0.07729800 0.00094849 0.08406450 0.00115274
0.65999166 0.00906400 0.59419768 0.00667290 0.07809167 0.00099272 0.08278354 0.00087024
0.69280441 0.00790573 0.60111982 0.00758290 0.07781274 0.00081815 0.08458227 0.00099918
0.65226859 0.00809840 0.60894096 0.00861069 0.07678788 0.00068913 0.08052905 0.00095013
0.64068550 0.01008147 0.60550563 0.00868709 0.07949541 0.00094317 0.08027133 0.00085422
0.65439787 0.00726988 0.58618562 0.00713707 0.07692551 0.00116904 0.07822919 0.00070591
0.71050440 0.00987949 0.59882776 0.00974503 0.07398913 0.00069629 0.08253586 0.00085335
0.71760281 0.01280549 0.59466213 0.00760328 0.07372217 0.00095628 0.08137223 0.00097250
0.70815912 0.00935602 0.58745177 0.00478318 0.07471358 0.00094014 0.08020914 0.00068787
0.65741511 0.00788293 0.58964241 0.00885207 0.07826547 0.00079749 0.07923197 0.00094961
0.67592211 0.00864408 0.59781486 0.00613650 0.07539564 0.00078614 0.08218702 0.00094942
0.66570162 0.00946182 0.58761645 0.00847731 0.07953162 0.00079322 0.08267319 0.00094427
0.64460828 0.00986845 0.58899355 0.01044189 0.07493212 0.00101781 0.08163332 0.00084735
0.66692576 0.01147645 0.60675710 0.01086571 0.07655903 0.00114665 0.08058427 0.00111448
0.68605170 0.01274593 0.59435811 0.00692865 0.07670140 0.00064967 0.08030599 0.00093776
0.67462743 0.00885097 0.59911339 0.00857923 0.07556889 0.00083085 0.08212661 0.00077767
0.69314481 0.01328052 0.58956214 0.00620138 0.07747743 0.00086462 0.08401445 0.00053002
0.68762520 0.00881694 0.59723756 0.00969957 0.07624635 0.00101680 0.07982955 0.00085712
0.71484162 0.00863082 0.60080067 0.00647240 0.07361235 0.00063683 0.08241650 0.00091500
0.77638210 0.01466995 0.59143438 0.00849545 0.07161687 0.00058527 0.08315460 0.00082244
0.70633064 0.01204593 0.59942277 0.00969325 0.07567858 0.00090629 0.08116653 0.00081885
0.64791700 0.00769737 0.59314877 0.00920205 0.07908355 0.00091079 0.08349244 0.00119675
0.76637451 0.01148828 0.59930797 0.00602582 0.07443808 0.00075477 0.08051521 0.00094845
0.67426660 0.01069332 0.58915184 0.00808022 0.07774851 0.00101806 0.08039865 0.00095524
0.75852123 0.01470151 0.60364303 0.00885433 0.07186172 0.00074508 0.07881556 0.00058669
0.68011007 0.01074224 0.59290109 0.00807153 0.08055589 0.00092748 0.07860895 0.00060021
0.67388451 0.00796123 0.59203875 0.00829322 0.07869954 0.00113224 0.08333685 0.00092964
0.76987609 0.01128937 0.59188456 0.00692189 0.07651013 0.00070515 0.07803979 0.00078439
0.72902590 0.01211017 0.58864640 0.00756635 0.07519124 0.00083108 0.08300518 0.00102229
0.74298039 0.00839093 0.58928321 0.00850585 0.07316734 0.00100246 0.08326939 0.00111474
0.65937292 0.00941924 0.58204811 0.00708392 0.07740203 0.00086013 0.07988814 0.00108673
0.65652674 0.01040003 0.59387034 0.00962635 0.08048663 0.00067186 0.08052141 0.00082792
0.81164109 0.01542476 0.59095061 0.00724879 0.07284380 0.00068080 0.08624108 0.00071038
0.77610767 0.00937385 0.58439324 0.01048537 0.07284273 0.00059963 0.08208577 0.00095674
0.68873725 0.00834335 0.59693789 0.00971283 0.07393317 0.00084139 0.07805760 0.00114554
0.68929320 0.01321134 0.60222669 0.00681134 0.07168263 0.00064457 0.08076849 0.00079019
0.72271999 0.01141041 0.60022362 0.01064130 0.07271758 0.00070187 0.08252033 0.00093465
