vxy_mean vxy_std vyx_mean vyx_std e1max_mean e1max_std
0.37020000 0.02770000 0.36440000 0.03360000 5.57180000 0.00380000
0.41840000 0.02460000 0.39100000 0.03620000 3.97260000 0.00420000
0.34140000 0.02460000 0.37760000 0.03370000 4.85430000 0.00650000
0.40850000 0.02510000 0.38980000 0.03550000 5.21890000 0.00340000
0.37480000 0.03020000 0.37550000 0.03440000 4.16100000 0.00410000
0.39590000 0.02720000 0.37820000 0.03480000 4.63010000 0.00390000
0.39750000 0.02710000 0.35720000 0.03480000 4.05820000 0.00370000
0.36480000 0.02460000 0.37460000 0.03350000 5.27690000 0.00690000
0.40380000 0.02600000 0.37750000 0.03410000 4.54780000 0.00400000
0.39540000 0.02490000 0.39080000 0.03470000 4.64510000 0.00410000
0.40360000 0.02470000 0.36760000 0.03430000 4.76690000 0.00310000
0.37390000 0.02710000 0.35200000 0.03290000 5.27370000 0.00390000
0.41340000 0.02640000 0.38430000 0.03420000 3.98050000 0.00460000
0.37970000 0.02630000 0.37290000 0.03760000 3.54350000 0.00410000
0.40230000 0.02590000 0.37710000 0.03100000 3.73560000 0.00360000
0.38780000 0.02600000 0.36120000 0.03570000 3.50270000 0.00510000
0.38230000 0.02430000 0.39750000 0.03310000 4.50990000 0.00540000
0.38140000 0.02560000 0.38260000 0.03440000 4.69940000 0.00420000
0.39240000 0.02390000 0.35530000 0.03550000 5.00460000 0.00430000
0.40490000 0.02210000 0.39780000 0.03640000 4.52750000 0.00750000
0.37570000 0.02490000 0.36270000 0.03520000 4.50470000 0.00540000
0.38100000 0.02730000 0.34940000 0.03490000 3.76040000 0.00420000
0.37950000 0.02480000 0.37500000 0.03260000 4.26820000 0.00380000
0.39160000 0.02280000 0.37920000 0.03480000 3.64830000 0.00410000
0.38280000 0.02850000 0.36290000 0.03230000 4.52810000 0.00460000
0.36430000 0.02510000 0.32340000 0.03670000 5.10460000 0.00540000
0.36000000 0.02800000 0.35020000 0.03470000 3.93870000 0.00360000
0.36170000 0.02540000 0.35790000 0.03650000 5.89470000 0.00440000
0.38670000 0.02360000 0.35130000 0.03420000 4.79970000 0.00380000
0.35720000 0.02710000 0.33750000 0.03580000 5.00790000 0.00420000
0.40180000 0.02470000 0.33920000 0.03380000 4.48060000 0.00650000
0.36230000 0.02690000 0.33130000 0.03600000 4.01620000 0.00410000
0.35990000 0.02630000 0.34250000 0.04040000 5.59930000 0.00410000
0.36490000 0.02450000 0.33120000 0.03610000 3.41570000 0.00420000
0.38730000 0.02710000 0.37950000 0.03180000 4.39330000 0.00470000
0.35400000 0.02530000 0.33490000 0.03200000 4.22190000 0.00410000
0.36820000 0.02310000 0.34400000 0.03780000 4.04920000 0.00420000
0.34250000 0.02370000 0.32410000 0.03440000 4.56350000 0.00470000
0.36740000 0.02440000 0.31630000 0.03520000 3.87130000 0.00430000
0.33620000 0.02620000 0.30690000 0.03210000 5.17640000 0.00400000
0.38120000 0.02740000 0.35120000 0.03560000 3.97950000 0.00460000
0.35070000 0.02510000 0.33650000 0.03770000 5.10470000 0.00600000
0.34580000 0.02540000 0.33050000 0.03740000 4.36160000 0.00570000
0.34190000 0.02340000 0.34200000 0.03330000 4.84510000 0.00430000
0.36560000 0.02640000 0.29660000 0.03480000 3.52900000 0.00410000
0.34900000 0.02810000 0.35140000 0.03410000 5.59920000 0.00370000
0.35020000 0.02570000 0.31220000 0.03310000 4.24470000 0.00460000
0.38060000 0.02540000 0.33910000 0.03590000 3.75370000 0.00520000
0.35470000 0.02880000 0.30430000 0.03370000 5.08880000 0.00450000
0.36270000 0.02400000 0.30330000 0.03580000 4.18760000 0.00470000
0.32270000 0.02660000 0.31600000 0.03190000 5.62010000 0.00420000
0.34770000 0.02290000 0.31170000 0.03700000 4.16900000 0.00390000
0.35370000 0.02380000 0.30600000 0.03640000 5.63250000 0.00510000
0.33950000 0.02780000 0.33780000 0.03620000 4.54910000 0.00360000
0.34160000 0.02720000 0.29060000 0.03430000 4.32200000 0.00400000
0.33710000 0.03090000 0.31840000 0.03640000 3.76310000 0.00430000
0.35450000 0.02840000 0.29400000 0.03850000 3.62680000 0.00380000
0.36270000 0.02500000 0.28810000 0.03420000 3.45420000 0.00360000
0.31910000 0.02560000 0.35910000 0.03090000 4.29420000 0.00510000
0.35300000 0.02900000 0.29440000 0.03620000 3.99060000 0.00380000
0.34410000 0.02650000 0.28390000 0.03340000 3.30560000 0.00480000
0.35470000 0.02250000 0.26890000 0.03130000 4.08640000 0.00470000
0.34080000 0.02670000 0.28560000 0.03600000 3.40150000 0.00410000
0.35760000 0.02240000 0.27010000 0.03380000 3.48590000 0.00430000
0.34410000 0.02220000 0.25980000 0.03180000 3.49950000 0.00390000
0.32830000 0.02620000 0.30900000 0.03220000 4.16580000 0.00530000
0.34400000 0.02730000 0.25960000 0.03310000 3.28860000 0.00380000
0.32990000 0.02730000 0.26520000 0.03500000 2.87450000 0.00370000
0.33390000 0.02340000 0.26570000 0.03450000 2.75540000 0.00390000
0.35150000 0.02470000 0.26820000 0.03700000 3.14460000 0.00440000
0.31100000 0.02460000 0.30500000 0.03630000 3.54070000 0.00400000
0.33950000 0.02390000 0.25340000 0.03120000 2.77960000 0.00450000
0.32340000 0.02660000 0.25120000 0.03630000 2.77920000 0.00390000
0.32520000 0.02380000 0.28920000 0.03570000 3.14140000 0.00530000
0.34360000 0.02630000 0.26450000 0.03540000 2.68130000 0.00430000
0.32870000 0.02730000 0.25280000 0.03310000 2.56800000 0.00330000
0.34710000 0.02680000 0.24460000 0.03240000 2.79260000 0.00380000
0.33000000 0.02430000 0.24590000 0.03400000 2.76760000 0.00430000
0.31140000 0.02470000 0.28340000 0.03570000 2.83620000 0.00450000
0.33170000 0.02360000 0.26260000 0.03540000 2.89450000 0.00550000
0.33650000 0.02400000 0.26870000 0.03400000 2.84120000 0.00460000
0.33620000 0.02580000 0.25790000 0.03780000 2.59090000 0.00560000
0.34650000 0.02670000 0.40920000 0.03700000 5.97290000 0.00390000
0.33930000 0.02840000 0.40690000 0.03620000 5.88160000 0.00420000
0.37480000 0.02520000 0.42070000 0.03340000 5.79100000 0.00470000
0.38220000 0.02510000 0.39940000 0.03340000 5.59300000 0.00380000
0.37050000 0.02310000 0.42980000 0.03520000 4.89760000 0.00420000
0.39830000 0.02520000 0.42840000 0.04010000 5.25180000 0.00510000
0.38230000 0.02490000 0.42340000 0.03780000 5.30540000 0.00460000
0.37920000 0.02210000 0.42710000 0.03230000 3.80020000 0.00400000
0.34820000 0.02680000 0.40380000 0.03680000 4.47810000 0.00300000
0.34300000 0.02810000 0.39580000 0.03360000 4.89590000 0.00530000
0.38310000 0.02250000 0.39330000 0.03240000 5.83900000 0.00580000
0.42160000 0.02550000 0.41020000 0.03640000 4.09150000 0.00380000
0.42280000 0.02240000 0.42830000 0.03400000 4.41490000 0.00550000
0.36330000 0.02910000 0.38840000 0.03090000 5.07880000 0.00520000
0.38750000 0.02690000 0.41220000 0.03560000 4.37440000 0.00420000
0.35460000 0.02470000 0.39700000 0.03410000 4.48500000 0.00410000
0.35780000 0.02420000 0.38310000 0.03590000 4.98960000 0.00420000
0.37050000 0.02540000 0.37190000 0.03270000 4.33160000 0.00440000
0.38270000 0.02540000 0.39360000 0.03670000 5.25900000 0.00490000
0.36920000 0.02500000 0.37840000 0.03650000 3.79850000 0.00470000
0.38940000 0.02540000 0.38650000 0.03600000 4.80960000 0.00420000
0.35060000 0.02410000 0.40080000 0.03610000 4.07980000 0.00370000
0.38900000 0.02780000 0.37180000 0.03460000 4.65020000 0.00390000
0.39290000 0.02480000 0.37230000 0.03840000 5.07250000 0.00380000
0.38150000 0.02780000 0.38480000 0.03300000 4.05670000 0.00400000
0.37260000 0.02600000 0.39010000 0.03660000 3.98560000 0.00340000
0.38250000 0.02800000 0.38200000 0.03800000 5.16870000 0.00360000
0.36920000 0.02470000 0.37390000 0.03800000 4.78100000 0.00430000
0.35760000 0.02380000 0.35830000 0.03470000 5.12640000 0.00460000
0.35820000 0.02530000 0.35940000 0.03800000 5.17230000 0.00410000
0.34970000 0.02240000 0.37120000 0.03570000 4.40720000 0.00440000
0.37180000 0.02490000 0.37270000 0.03350000 3.93050000 0.00400000
0.37480000 0.02720000 0.36770000 0.03450000 4.97710000 0.00420000
0.42150000 0.02610000 0.37190000 0.03870000 3.81490000 0.00480000
0.37870000 0.02790000 0.40210000 0.03310000 4.21890000 0.00360000
0.37100000 0.02690000 0.38630000 0.03310000 4.53170000 0.00440000
0.35870000 0.02470000 0.36350000 0.03440000 5.43670000 0.00380000
0.34650000 0.02600000 0.40070000 0.03410000 5.54720000 0.00450000
0.36290000 0.02720000 0.36480000 0.03670000 5.38180000 0.00370000
0.35190000 0.02470000 0.38630000 0.03500000 4.90000000 0.00410000
0.36080000 0.02540000 0.37300000 0.03390000 4.23120000 0.00440000
0.37840000 0.02890000 0.34410000 0.03570000 3.87480000 0.00390000
0.33310000 0.02870000 0.33260000 0.03480000 4.98070000 0.00400000
0.35980000 0.02960000 0.36010000 0.04080000 4.82790000 0.00400000
0.34600000 0.02460000 0.35750000 0.03050000 5.33800000 0.00380000
0.39010000 0.02580000 0.34630000 0.03690000 4.27150000 0.00420000
0.36710000 0.02630000 0.33250000 0.03410000 4.21610000 0.00390000
0.38320000 0.02550000 0.36830000 0.03090000 3.72210000 0.00470000
0.38590000 0.02630000 0.32440000 0.03280000 3.93020000 0.00380000
0.39210000 0.02380000 0.35350000 0.03320000 4.77990000 0.00360000
0.37970000 0.02590000 0.33560000 0.03430000 4.82280000 0.00690000
0.36470000 0.02460000 0.30800000 0.02940000 3.94640000 0.00530000
0.35570000 0.02450000 0.34450000 0.03650000 4.39440000 0.00410000
0.37920000 0.02620000 0.35820000 0.03560000 4.04280000 0.00350000
0.35360000 0.02740000 0.31420000 0.03350000 3.81070000 0.00390000
0.34500000 0.02830000 0.31250000 0.03680000 4.25160000 0.00420000
0.35230000 0.02460000 0.31900000 0.03190000 5.42870000 0.00360000
0.34580000 0.02680000 0.33220000 0.03440000 5.09590000 0.00470000
0.34980000 0.02570000 0.33070000 0.03010000 5.00510000 0.00470000
0.34760000 0.02370000 0.30670000 0.03550000 4.31800000 0.00470000
0.36420000 0.02230000 0.33790000 0.03560000 4.07810000 0.00430000
0.33720000 0.02770000 0.28990000 0.03730000 3.40950000 0.00360000
0.36730000 0.02750000 0.29970000 0.03510000 3.67470000 0.00420000
0.33720000 0.02660000 0.31690000 0.03230000 4.07310000 0.00450000
0.36100000 0.02670000 0.29940000 0.03240000 4.23700000 0.00320000
0.34080000 0.02690000 0.31740000 0.03690000 5.48230000 0.00360000
0.33450000 0.02210000 0.30810000 0.03810000 4.47810000 0.00400000
0.36550000 0.02560000 0.31380000 0.03870000 4.06170000 0.00430000
0.35860000 0.02410000 0.32170000 0.03470000 4.61060000 0.00440000
0.34880000 0.02620000 0.34060000 0.03240000 4.80980000 0.00460000
0.35910000 0.02810000 0.27880000 0.03820000 3.62220000 0.00410000
0.34130000 0.02530000 0.29200000 0.03590000 4.97560000 0.00320000
0.36120000 0.02550000 0.28140000 0.03620000 3.55680000 0.00450000
0.35710000 0.02340000 0.31430000 0.03360000 3.77250000 0.00520000
0.35670000 0.02640000 0.27920000 0.03570000 3.93740000 0.00400000
0.33200000 0.02480000 0.29460000 0.03620000 4.85890000 0.00410000
0.34100000 0.02690000 0.29690000 0.03670000 4.75280000 0.00390000
0.33980000 0.02280000 0.28860000 0.03490000 4.09720000 0.00420000
0.33700000 0.02470000 0.30510000 0.03300000 4.11310000 0.00330000
0.33130000 0.02320000 0.28450000 0.03520000 3.99220000 0.00360000
0.34780000 0.02810000 0.28170000 0.03130000 3.73540000 0.00410000
0.36260000 0.02730000 0.28720000 0.03570000 4.31370000 0.00400000
0.33960000 0.02400000 0.31610000 0.03820000 3.39240000 0.00530000
0.33570000 0.02540000 0.28530000 0.03470000 4.20740000 0.00490000
0.33140000 0.02440000 0.26540000 0.03460000 3.19370000 0.00360000
0.33430000 0.02550000 0.28070000 0.03180000 4.00100000 0.00350000
0.33020000 0.02430000 0.25500000 0.03330000 3.05750000 0.00370000
0.31940000 0.02940000 0.28170000 0.03530000 4.16320000 0.00470000
0.34000000 0.02250000 0.24940000 0.03700000 3.07050000 0.00430000
0.34210000 0.02450000 0.25670000 0.03690000 3.06510000 0.00530000
0.33450000 0.02640000 0.26590000 0.03710000 2.92920000 0.00340000
0.33800000 0.02150000 0.25530000 0.03530000 3.10100000 0.00400000
0.33150000 0.02610000 0.26250000 0.03390000 3.60520000 0.00560000
0.32650000 0.02470000 0.27200000 0.03880000 2.70630000 0.00390000
0.32730000 0.02800000 0.25880000 0.03510000 2.72450000 0.00490000
0.34060000 0.02570000 0.24600000 0.03420000 2.58980000 0.00380000
0.32780000 0.02560000 0.26490000 0.03230000 2.69810000 0.00490000
0.33770000 0.02560000 0.24100000 0.03330000 2.73170000 0.00530000
0.33910000 0.02480000 0.25720000 0.03600000 2.64720000 0.00630000
0.33320000 0.02450000 0.24150000 0.03480000 2.65640000 0.00490000
0.33240000 0.02560000 0.40820000 0.03570000 5.37920000 0.00390000
0.37070000 0.02470000 0.41700000 0.03630000 5.15230000 0.00340000
0.35650000 0.02560000 0.41820000 0.03420000 5.44150000 0.00430000
0.34760000 0.02240000 0.41550000 0.03620000 4.70270000 0.00360000
0.34910000 0.02490000 0.41370000 0.03400000 5.27430000 0.00380000
0.34410000 0.02380000 0.37630000 0.03350000 5.34910000 0.00520000
0.38370000 0.02720000 0.43160000 0.03720000 4.25150000 0.00310000
0.37080000 0.02390000 0.41710000 0.03530000 5.35000000 0.00460000
0.35530000 0.02300000 0.39820000 0.03570000 5.56240000 0.00490000
0.33850000 0.02470000 0.38000000 0.03300000 5.47730000 0.00520000
0.38310000 0.02530000 0.41480000 0.03760000 4.64980000 0.00440000
0.39090000 0.02480000 0.38470000 0.03340000 4.56170000 0.00440000
0.36990000 0.02500000 0.39740000 0.03060000 4.34090000 0.00520000
0.39960000 0.02540000 0.39740000 0.03660000 4.46180000 0.00390000
0.38560000 0.02900000 0.38440000 0.03630000 3.68690000 0.00390000
0.38220000 0.02540000 0.37300000 0.03380000 5.35990000 0.00390000
0.36740000 0.02690000 0.40060000 0.03910000 4.26800000 0.00560000
0.36580000 0.02760000 0.38690000 0.03650000 4.33490000 0.00440000
0.38360000 0.02370000 0.40030000 0.03360000 4.74050000 0.00350000
0.38300000 0.02820000 0.36550000 0.03390000 4.66390000 0.00330000
0.34990000 0.02390000 0.34850000 0.03460000 4.88440000 0.00590000
0.38110000 0.02700000 0.38040000 0.03410000 4.24910000 0.00420000
0.38660000 0.02570000 0.37080000 0.03760000 4.56370000 0.00500000
0.39260000 0.02370000 0.37680000 0.03630000 4.54660000 0.00390000
0.38390000 0.02530000 0.38050000 0.03570000 4.12670000 0.00530000
0.38570000 0.02380000 0.39220000 0.03670000 4.09290000 0.00340000
0.35340000 0.02450000 0.37680000 0.03760000 4.64810000 0.00490000
0.38170000 0.02290000 0.38810000 0.03740000 4.12280000 0.00400000
0.38210000 0.02470000 0.36420000 0.03470000 4.39990000 0.00490000
0.39370000 0.02460000 0.36890000 0.03510000 4.60830000 0.00510000
0.35420000 0.02510000 0.37840000 0.03670000 4.94500000 0.00450000
0.36180000 0.02610000 0.33160000 0.03410000 4.80110000 0.00380000
0.37190000 0.02440000 0.37570000 0.03170000 4.30890000 0.00390000
0.38960000 0.02490000 0.36340000 0.03810000 4.46610000 0.00490000
0.35800000 0.02250000 0.36880000 0.03900000 4.64970000 0.00420000
0.37340000 0.02550000 0.37480000 0.03520000 4.57000000 0.00420000
0.35730000 0.02620000 0.36370000 0.03770000 4.34340000 0.00390000
0.38120000 0.02640000 0.37360000 0.03430000 4.38060000 0.00480000
0.33020000 0.02340000 0.33770000 0.03180000 5.01190000 0.00410000
0.33410000 0.02640000 0.35510000 0.03520000 4.91420000 0.00520000
0.36090000 0.02760000 0.35270000 0.03810000 5.54070000 0.00350000
0.36590000 0.02450000 0.37600000 0.03610000 4.67450000 0.00440000
0.35010000 0.02250000 0.33690000 0.03570000 4.47510000 0.00370000
0.36200000 0.02360000 0.34200000 0.03810000 5.50420000 0.00540000
0.36080000 0.02860000 0.34280000 0.03690000 5.51190000 0.00420000
0.34800000 0.02440000 0.31530000 0.03670000 4.28760000 0.00430000
0.36140000 0.02420000 0.35750000 0.03300000 3.92110000 0.00400000
0.36780000 0.02550000 0.33680000 0.03480000 5.09320000 0.00410000
0.34900000 0.02460000 0.35290000 0.03280000 4.80690000 0.00620000
0.35000000 0.02540000 0.32690000 0.03540000 4.71520000 0.00400000
0.32740000 0.02580000 0.34080000 0.03630000 5.19120000 0.00370000
0.35840000 0.02470000 0.32600000 0.03290000 4.00470000 0.00410000
0.37660000 0.02390000 0.30980000 0.03530000 5.07390000 0.00470000
0.35800000 0.02610000 0.33490000 0.03290000 3.87100000 0.00330000
0.35840000 0.02350000 0.32860000 0.03680000 4.96130000 0.00470000
0.35000000 0.02470000 0.33100000 0.03380000 5.48850000 0.00430000
0.35520000 0.02390000 0.31510000 0.03380000 4.48610000 0.00490000
0.37800000 0.02760000 0.31530000 0.03450000 4.47260000 0.00450000
0.33540000 0.02750000 0.30050000 0.03040000 3.97790000 0.00500000
0.33990000 0.02550000 0.29840000 0.03570000 4.45030000 0.00480000
0.35200000 0.02670000 0.36250000 0.03170000 4.75310000 0.00500000
0.35980000 0.02600000 0.32730000 0.03230000 3.84080000 0.00380000
0.34500000 0.02530000 0.35960000 0.03530000 6.54950000 0.00370000
0.34720000 0.02390000 0.31420000 0.03450000 4.69340000 0.00350000
0.33380000 0.02470000 0.33110000 0.03870000 3.66470000 0.00600000
0.35230000 0.02880000 0.32780000 0.03390000 5.40330000 0.00570000
0.36520000 0.02780000 0.34210000 0.03690000 3.18840000 0.00390000
0.35470000 0.02680000 0.29580000 0.03040000 4.23140000 0.00490000
0.36540000 0.02540000 0.28600000 0.03540000 3.29630000 0.00390000
0.33490000 0.02470000 0.30940000 0.03710000 6.18480000 0.00390000
0.36570000 0.02570000 0.29550000 0.03410000 4.06070000 0.00350000
0.33720000 0.02710000 0.29580000 0.03330000 4.41940000 0.00390000
0.37030000 0.02620000 0.27960000 0.03120000 3.95260000 0.00390000
0.34520000 0.02250000 0.33500000 0.03480000 3.90110000 0.00440000
0.35050000 0.02510000 0.28690000 0.03210000 4.11870000 0.00430000
0.33770000 0.02750000 0.29270000 0.03660000 3.98190000 0.00420000
0.32970000 0.02300000 0.26850000 0.03660000 3.12400000 0.00470000
0.32090000 0.02480000 0.31560000 0.03410000 5.58720000 0.00410000
0.35240000 0.02150000 0.28090000 0.03680000 3.49100000 0.00470000
0.33960000 0.02380000 0.29020000 0.03180000 4.18160000 0.00390000
0.35610000 0.02540000 0.26510000 0.03410000 3.60630000 0.00510000
0.33730000 0.02530000 0.30080000 0.03370000 3.07570000 0.00400000
0.33660000 0.02680000 0.30730000 0.03500000 3.48460000 0.00480000
0.34210000 0.02570000 0.26530000 0.03170000 3.27650000 0.00440000
0.32010000 0.02640000 0.30430000 0.03600000 4.29050000 0.00430000
0.33380000 0.02370000 0.26550000 0.03980000 3.39170000 0.00400000
0.33180000 0.02870000 0.26090000 0.03180000 2.94760000 0.00420000
0.34060000 0.02600000 0.25200000 0.03610000 3.69240000 0.00490000
0.32890000 0.02890000 0.24880000 0.03290000 4.00620000 0.00400000
0.33490000 0.02300000 0.25430000 0.03690000 3.17840000 0.00370000
0.32770000 0.02590000 0.26530000 0.03230000 3.31470000 0.00440000
0.33880000 0.02310000 0.23950000 0.03640000 3.05040000 0.00360000
0.34430000 0.02420000 0.23900000 0.03460000 2.79880000 0.00360000
0.33230000 0.02770000 0.26400000 0.03210000 3.32890000 0.00410000
0.32450000 0.02750000 0.25840000 0.03950000 2.71490000 0.00370000
0.32860000 0.02630000 0.25420000 0.03150000 2.73170000 0.00420000
0.32250000 0.02560000 0.23770000 0.03400000 2.72110000 0.00570000
0.31500000 0.02630000 0.27700000 0.03700000 2.70680000 0.00450000
0.33560000 0.02510000 0.24240000 0.03110000 2.64040000 0.00430000
0.32870000 0.02540000 0.25770000 0.03400000 2.59910000 0.00380000
0.36080000 0.02500000 0.42420000 0.03450000 5.34650000 0.00370000
0.30600000 0.02690000 0.41830000 0.03610000 6.21040000 0.00470000
0.35360000 0.02540000 0.40470000 0.03130000 5.51870000 0.00410000
0.37060000 0.02520000 0.41080000 0.03720000 5.18780000 0.00440000
0.33650000 0.02330000 0.39170000 0.03490000 5.94050000 0.00420000
0.34430000 0.02630000 0.38020000 0.03520000 5.66520000 0.00360000
0.34380000 0.02410000 0.40590000 0.03750000 5.11900000 0.00400000
0.39970000 0.02570000 0.41930000 0.03630000 5.65610000 0.00390000
0.39070000 0.02800000 0.43380000 0.03390000 4.33370000 0.00390000
0.37710000 0.02650000 0.40460000 0.03300000 4.62340000 0.00500000
0.39490000 0.02520000 0.41190000 0.03420000 5.43760000 0.00390000
0.38260000 0.02590000 0.39640000 0.03780000 4.38600000 0.00390000
0.38080000 0.02580000 0.39530000 0.03440000 4.64690000 0.00440000
